2025-01-12 04:27:22,245 INFO  Logger.cs: 70 - 
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Arm 1-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 1-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-4
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-4
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 3-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 3-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 3-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Micro-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Micro-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Microservo horn-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Microservo horn-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 2-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 2-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 2-1
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Microservo horn-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Microservo horn-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Micro-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Micro-3
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Circular Base-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Circular Base-2
2025-01-12 04:59:24,904 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Circular Base-2
2025-01-12 04:59:24,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rotating Waste-2
2025-01-12 04:59:24,998 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Rotating Waste-2
2025-01-12 04:59:24,999 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rotating Waste-2
2025-01-12 04:59:25,001 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly
2025-01-12 04:59:25,001 INFO  ExportHelperExtension.cs: 1136 - Found 155 in Assembly
2025-01-12 04:59:25,003 INFO  ExportHelperExtension.cs: 1145 - Found 14 features of type [RefAxis] in Assembly
2025-01-12 04:59:25,003 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-12 04:59:25,003 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-01-12 04:59:25,003 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper Assem 1-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 57 in Gripper Assem 1-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper Assem 1-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm 1-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Arm 1-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm 1-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-4
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-4
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm 3-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 3-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm 3-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-3
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-3
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo Micro-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo Micro-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Microservo horn-2
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-2
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Microservo horn-2
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm 2-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 2-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm 2-1
2025-01-12 04:59:25,005 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Microservo horn-3
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-3
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Microservo horn-3
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo Micro-3
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-3
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo Micro-3
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Circular Base-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Circular Base-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Circular Base-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rotating Waste-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Rotating Waste-2
2025-01-12 04:59:25,015 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rotating Waste-2
2025-01-12 04:59:25,205 INFO  SwAddin.cs: 339 - Loading config tree
2025-01-12 04:59:25,205 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-01-12 04:59:25,221 INFO  SwAddin.cs: 344 - Showing property manager
2025-01-12 04:59:30,510 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-12 04:59:35,452 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-12 04:59:42,760 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-12 04:59:46,781 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-12 04:59:53,335 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-12 04:59:57,448 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-12 05:00:04,618 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-01-12 05:00:04,839 INFO  ExportHelperExtension.cs: 347 - Creating joint 1
2025-01-12 05:00:04,855 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-01-12 05:00:04,855 INFO  ExportHelperExtension.cs: 1402 - Fixing 105
2025-01-12 05:00:05,046 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-01-12 05:00:05,046 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-01-12 05:00:05,046 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-01-12 05:00:05,046 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-01-12 05:00:05,127 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 105
2025-01-12 05:00:05,359 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child 1 failed
2025-01-12 05:00:05,425 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly
2025-01-12 05:00:05,425 INFO  ExportHelperExtension.cs: 1136 - Found 156 in Assembly
2025-01-12 05:00:05,425 INFO  ExportHelperExtension.cs: 1145 - Found 14 features of type [CoordSys] in Assembly
2025-01-12 05:00:05,425 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-12 05:00:05,425 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-01-12 05:00:05,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper Assem 1-1
2025-01-12 05:00:05,437 INFO  ExportHelperExtension.cs: 1136 - Found 57 in Gripper Assem 1-1
2025-01-12 05:00:05,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper Assem 1-1
2025-01-12 05:00:05,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 1-1
2025-01-12 05:00:05,437 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Arm 1-1
2025-01-12 05:00:05,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 1-1
2025-01-12 05:00:05,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-4
2025-01-12 05:00:05,439 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-01-12 05:00:05,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-4
2025-01-12 05:00:05,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 3-1
2025-01-12 05:00:05,439 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 3-1
2025-01-12 05:00:05,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 3-1
2025-01-12 05:00:05,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-3
2025-01-12 05:00:05,441 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-01-12 05:00:05,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-3
2025-01-12 05:00:05,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Micro-1
2025-01-12 05:00:05,443 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-1
2025-01-12 05:00:05,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Micro-1
2025-01-12 05:00:05,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Microservo horn-2
2025-01-12 05:00:05,443 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-2
2025-01-12 05:00:05,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Microservo horn-2
2025-01-12 05:00:05,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 2-1
2025-01-12 05:00:05,445 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 2-1
2025-01-12 05:00:05,445 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 2-1
2025-01-12 05:00:05,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Microservo horn-3
2025-01-12 05:00:05,445 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-3
2025-01-12 05:00:05,445 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Microservo horn-3
2025-01-12 05:00:05,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Micro-3
2025-01-12 05:00:05,447 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-3
2025-01-12 05:00:05,447 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Micro-3
2025-01-12 05:00:05,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-2
2025-01-12 05:00:05,447 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-01-12 05:00:05,447 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-2
2025-01-12 05:00:05,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Circular Base-2
2025-01-12 05:00:05,449 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Circular Base-2
2025-01-12 05:00:05,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Circular Base-2
2025-01-12 05:00:05,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rotating Waste-2
2025-01-12 05:00:05,449 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Rotating Waste-2
2025-01-12 05:00:05,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rotating Waste-2
2025-01-12 05:00:05,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly
2025-01-12 05:00:05,451 INFO  ExportHelperExtension.cs: 1136 - Found 156 in Assembly
2025-01-12 05:00:05,451 INFO  ExportHelperExtension.cs: 1145 - Found 14 features of type [RefAxis] in Assembly
2025-01-12 05:00:05,451 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-12 05:00:05,451 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-01-12 05:00:05,451 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper Assem 1-1
2025-01-12 05:00:05,451 INFO  ExportHelperExtension.cs: 1136 - Found 57 in Gripper Assem 1-1
2025-01-12 05:00:05,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper Assem 1-1
2025-01-12 05:00:05,453 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm 1-1
2025-01-12 05:00:05,453 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Arm 1-1
2025-01-12 05:00:05,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm 1-1
2025-01-12 05:00:05,453 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-4
2025-01-12 05:00:05,453 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-01-12 05:00:05,455 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-4
2025-01-12 05:00:05,455 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm 3-1
2025-01-12 05:00:05,455 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 3-1
2025-01-12 05:00:05,455 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm 3-1
2025-01-12 05:00:05,455 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo Micro-1
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-1
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo Micro-1
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Microservo horn-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Microservo horn-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm 2-1
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 2-1
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm 2-1
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Microservo horn-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Microservo horn-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo Micro-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo Micro-3
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Servo MG996R-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Servo MG996R-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Circular Base-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Circular Base-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Circular Base-2
2025-01-12 05:00:05,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rotating Waste-2
2025-01-12 05:00:05,505 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Rotating Waste-2
2025-01-12 05:00:05,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rotating Waste-2
2025-01-12 05:00:05,536 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-01-12 05:00:22,216 INFO  SwAddin.cs: 294 - Assembly export called for file Assembly
2025-01-12 05:00:22,216 INFO  SwAddin.cs: 299 - Save is required
2025-01-12 05:00:22,216 INFO  SwAddin.cs: 313 - Saving assembly
2025-01-12 05:00:22,470 INFO  SwAddin.cs: 316 - Opening property manager
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assembly
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 156 in Assembly
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 14 features of type [CoordSys] in Assembly
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1160 - 17 components to check
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper Assem 1-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 57 in Gripper Assem 1-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper Assem 1-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 1-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Arm 1-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 1-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-4
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-4
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-4
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 3-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 3-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 3-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo MG996R-3
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Servo MG996R-3
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo MG996R-3
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Servo Micro-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Servo Micro-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Servo Micro-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Microservo horn-2
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Microservo horn-2
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Microservo horn-2
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm 2-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1136 - Found 78 in Arm 2-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm 2-1
2025-01-12 05:00:22,470 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Microservo horn-3
